ID	CHOICE	COST1	SIZE1	STORAGE1	CAM1	OS1	COST2	SIZE2	STORAGE2	CAM2	OS2	COST3	SIZE3	STORAGE3	CAM3	OS3	GENDER	AGE	AVAIL1	AVAIL2	AVAIL3
71	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
71	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
71	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
71	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
71	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
71	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
71	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
71	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
71	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
71	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
71	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
71	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
71	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
71	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
72	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
72	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
72	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
72	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
72	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
72	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
72	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
72	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
72	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
72	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
72	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
72	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
72	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
72	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
72	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
72	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
73	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
73	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
73	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
73	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
73	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
73	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
73	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
73	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
73	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
73	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
73	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
73	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
73	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
73	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
73	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
73	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
74	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
74	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
74	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
74	2	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
74	1	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
74	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
74	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
74	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
74	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
74	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
74	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
74	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
74	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
74	1	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
74	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
74	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
75	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
75	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
75	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
75	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
75	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
75	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
75	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
75	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
75	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
75	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
75	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
75	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
75	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	3	1	1	1
75	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
75	2	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
75	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
76	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
76	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
76	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
76	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	3	1	1	1
76	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
76	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	3	1	1	1
76	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
76	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
76	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
76	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
76	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
76	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
76	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
76	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
76	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
76	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
77	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
77	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
77	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
77	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
77	1	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
77	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
77	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
77	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
77	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
77	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	3	1	1	1
77	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
77	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
77	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
77	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
77	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
77	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
78	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
78	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
78	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
78	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
78	1	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
78	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
78	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
78	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
78	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
78	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
78	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
78	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
78	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
78	1	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	1	1	1	1
78	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
78	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
79	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
79	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
79	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
79	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
79	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
79	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
79	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
79	1	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
79	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
79	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
79	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
79	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	3	1	1	1
79	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
79	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
79	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
79	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
80	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
80	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
80	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
80	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
80	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
80	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
80	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
80	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
80	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
80	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
80	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
80	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
80	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
80	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
80	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
80	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
81	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
81	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
81	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	3	1	1	1
81	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	3	1	1	1
81	2	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
81	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
81	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
81	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	3	1	1	1
81	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
81	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
81	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
81	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
81	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
81	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
81	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
81	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
82	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
82	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
82	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
82	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
82	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
82	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	3	1	1	1
82	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
82	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
82	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
82	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
82	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
82	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
82	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
82	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
82	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
82	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
83	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
83	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
83	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
83	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
83	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
83	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
83	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	3	1	1	1
83	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
83	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
83	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
83	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
83	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
83	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
83	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
83	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
83	3	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
84	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	1	1	1	1
84	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
84	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
84	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
84	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
84	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
84	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
84	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
84	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
84	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
84	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
84	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
84	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
84	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
84	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
84	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
85	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
85	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
85	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
85	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
85	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
85	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
85	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
85	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
85	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
85	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
85	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
85	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
85	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
85	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
85	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
85	3	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
86	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
86	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
86	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
86	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
86	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
86	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
86	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
86	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
86	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
86	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
86	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
86	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
86	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
86	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
86	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
86	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
87	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
87	3	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
87	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
87	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
87	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
87	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
87	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
87	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
87	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
87	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
87	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
87	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
87	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
87	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
87	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
87	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	3	1	1	1
88	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	3	1	1	1
88	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
88	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	3	1	1	1
88	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
88	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
88	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
88	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
88	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
88	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
88	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
88	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
